,Location,Province,Railway,Protection,Trains Daily,Count,Train Max Speed (mph),Road Max Speed (km/h),Vehicles Daily,Protection_en,Province_en,Railway_en
4620,Clinton Limestone,BC,CN,Passive,5.0,0.0,35.0,0.0,10.0,3,1,18
4621,Clinton Line (Cnty 11),ON,CN,Passive,1.0,2.0,10.0,80.0,50.0,3,7,18
4622,Clonnel Rd (Along Hwy 16),SK,CP,Passive,4.0,0.0,40.0,80.0,50.0,3,9,19
4623,Closed   (434 Ave E.),AB,CP,Passive,6.0,0.0,45.0,80.0,50.0,3,0,19
4624,Clova Road,QC,CN,Active - FLB,3.0,0.0,40.0,60.0,900.0,1,8,18
4625,Clovelly Cove Rd,ON,CN,Active - FLBG,27.0,2.0,60.0,50.0,400.0,2,7,18
4626,Clover Avenue,ON,VIA,Active - FLBG,18.0,0.0,60.0,50.0,2000.0,2,7,73
4627,Clover Side Rd,ON,CP,Passive,8.0,0.0,60.0,80.0,1.0,3,7,19
4629,Clyde Road (Regional Road 27),ON,CP,Active - FLBG,10.0,1.0,50.0,80.0,2000.0,2,7,19
4630,Cn / Band Use,BC,CN,Passive,24.86,0.0,35.0,0.0,10.0,3,1,18
4631,Cn Rail,BC,CN,Passive,5.0,0.0,22.5,25.0,10.0,3,1,18
4632,Cn Rail Ltd,BC,CN,Passive,4.25,0.0,27.5,25.0,10.0,3,1,18
4633,Cn Says Private,SK,CN,Passive,24.86,0.0,60.0,20.0,10.0,3,9,18
4634,Cn Use Only,BC,CN,Passive,11.86,0.0,30.0,25.0,10.0,3,1,18
4636,Cnty Rd 28 (New Dublin Rd,ON,VIA,Active - FLBG,12.0,0.0,60.0,80.0,714.0,2,7,73
4637,Cnty Rd 30  (Greenfield),ON,VIA,Active - FLBG,14.0,0.0,60.0,50.0,571.0,2,7,73
4638,Cobbledick Rd,ON,CN,Active - FLBG,40.0,0.0,65.0,50.0,150.0,2,7,18
4639,Cobbles Hills Road,ON,CP,Active - FLBG,11.0,0.0,60.0,80.0,500.0,2,7,19
4641,Cochrane Rd,ON,CP,Active - FLB,1.0,0.0,10.0,50.0,50.0,1,7,19
4642,Cochrane Road,ON,CP,Active - FLB,11.0,6.0,35.0,50.0,4819.0,1,7,19
4643,Cody Rd,BC,CN,Passive,5.0,0.0,35.0,25.0,10.0,3,1,18
4644,Coell-Jones Rd,BC,OVRC,Passive,2.0,0.0,25.0,15.0,10.0,3,1,53
4645,Coffee Pot Rd 253,BC,CN,Passive,2.0,0.0,20.0,80.0,25.0,3,1,18
4646,Col Talbot Rd - Reg 38,ON,OS,Active - FLB,2.0,0.0,25.0,50.0,2500.0,1,7,51
4647,Col. William Lane,ON,CP,Passive,1.0,0.0,10.0,80.0,25.0,3,7,19
4648,Colborne St,ON,CN,Active - FLB,1.0,0.0,5.0,50.0,11670.0,1,7,18
4649,Colborne St,ON,CN,Active - FLBG,52.0,3.0,50.0,50.0,15000.0,2,7,18
4650,Colborne St,ON,CP,Active - FLBG,11.0,0.0,30.0,50.0,12000.0,2,7,19
4651,Colborne St,ON,TRC,Passive,2.0,0.0,15.0,50.0,50.0,3,7,68
4652,Colborne St (Chatham),ON,CN,Active - FLB,4.0,0.0,10.0,50.0,1500.0,1,7,18
4653,Colborne Street,ON,CP,Active - FLB,9.0,4.0,35.0,50.0,1250.0,1,7,19
4654,Colbourne St E - Cnty 53,ON,CN,Active - FLB,4.0,1.0,25.0,60.0,14850.0,1,7,18
4656,Cold Creek Road,ON,CP,Active - FLB,12.0,0.0,55.0,80.0,593.0,1,7,19
4657,Cold Lake Road,MB,KRC,Passive,1.0,0.0,0.0,80.0,30.0,3,2,42
4658,Coldridge Rd,SK,CP,Passive,2.0,0.0,30.0,40.0,200.0,3,9,19
4659,Coldstream,BC,CN,Passive,4.0,0.0,25.0,0.0,50.0,3,1,18
4660,Coldstream Road,ON,CP,Active - FLB,10.0,0.0,60.0,80.0,50.0,1,7,19
4662,Coleraine Drive (6Th Line Road),ON,CP,Active - FLBG,12.0,1.0,55.0,70.0,3708.0,2,7,19
4663,Coles Road,SK,CN,Passive,27.86,0.0,60.0,80.0,25.0,3,9,18
4665,College Ave / 9Th St,MB,CN,Passive,1.2,0.0,10.0,50.0,2000.0,3,2,18
4666,College Avenue,MB,CP,Passive,0.6,3.0,10.0,50.0,300.0,3,2,19
4667,College Avenue,SK,CN,Passive,3.0,0.0,30.0,40.0,300.0,3,9,18
4669,College Entrance,ON,OVR,Active - FLB,4.0,0.0,40.0,50.0,100.0,1,7,52
4670,College Line,ON,OS,Active - FLB,2.0,0.0,35.0,80.0,800.0,1,7,51
4671,College Road,AB,CN,Passive,4.0,0.0,15.0,50.0,50.0,3,0,18
4672,College St,ON,CN,Active - FLB,2.0,0.0,15.0,50.0,3000.0,1,7,18
4673,College St,ON,CN,Passive,2.0,0.0,15.0,50.0,3000.0,3,7,18
4675,College St.,QC,SLAR,Active - FLB,2.0,2.0,25.0,50.0,12000.0,1,8,61
4678,Collins Bay Rd,ON,CN,Active - FLBG,40.0,0.0,65.0,50.0,6060.0,2,7,18
4680,Collis Rd,BC,CP,Passive,2.0,0.0,20.0,15.0,100.0,3,1,19
4681,Colony Farm Rd,BC,CP,Active - FLBG,4.0,0.0,20.0,50.0,350.0,2,1,19
4682,Colton Road,ON,CP,Active - FLB,10.0,0.0,60.0,80.0,150.0,1,7,19
4683,Colton St,ON,CN,Active - FLBG,40.0,0.0,65.0,80.0,140.0,2,7,18
4685,Columbia Road,QC,CFQG,Passive,2.0,0.0,50.0,20.0,10.0,3,8,16
4686,Columbia St W.,ON,MUNI,Active - FLB,2.0,0.0,15.0,60.0,11026.0,1,7,47
4687,Columbia W. Fsr,BC,CP,Active - FLB,26.0,0.0,35.0,50.0,150.0,1,1,19
4688,Colvalli Rd,BC,CP,Passive,15.0,0.0,30.0,50.0,1.0,3,1,19
4689,Colville Rd (Pr 212),MB,CEMRR,Active - FLB,0.57,0.0,20.0,50.0,1210.0,1,2,14
4690,Colvin Rd,BC,CN,Passive,24.86,0.0,35.0,0.0,10.0,3,1,18
4691,Colvin Rd 190,BC,CN,Passive,24.86,1.0,40.0,50.0,10.0,3,1,18
4692,Comber Side Road - (County Rd 35),ON,VIA,Active - FLBG,10.0,0.0,60.0,50.0,500.0,2,7,73
4693,Comber Sideroad (County Road 35),ON,CP,Active - FLB,9.0,2.0,60.0,80.0,1000.0,1,7,19
4696,Comfort Road,ON,CP,Passive,2.0,0.0,10.0,50.0,25.0,3,7,19
4698,Commissioner St,BC,CP,Active - FLB,2.0,1.0,10.0,80.0,25.0,1,1,19
4699,Commissioner St,ON,TED,Active - FLB,0.5,0.0,10.0,50.0,1000.0,1,7,67
4700,Commissioners Rd,ON,CN,Active - FLBG,6.0,0.0,25.0,50.0,15000.0,2,7,18
4701,Commodore Rd. (Maple Beac,ON,CN,Active - FLB,24.0,0.0,60.0,50.0,500.0,1,7,18
4702,Commons Ave,BC,CN,Passive,5.0,0.0,25.0,80.0,25.0,3,1,18
4703,Communication Rd (Hwy40),ON,CN,Active - FLBG,18.0,0.0,60.0,80.0,5700.0,2,7,18
4704,Community Access Rd,SK,CN,Active - FLBG,27.86,0.0,60.0,80.0,125.0,2,9,18
4706,Community Hall Road,ON,CP,Passive,11.0,0.0,50.0,50.0,54.0,3,7,19
4707,Community Rd,ON,MUNI,Active - FLB,0.5,0.0,10.0,80.0,10000.0,1,7,47
4708,Community Row,MB,CEMRR,Passive,1.0,0.0,30.0,50.0,5.0,3,2,14
4709,Community Row,MB,CN,Active - FLBG,31.7,0.0,45.0,50.0,1275.0,2,2,18
4710,Comox Rd,BC,SRY,Active - FLB,4.0,0.0,20.0,50.0,8304.0,1,1,63
4711,Compound Rd,AB,CP,Active - FLBG,18.0,0.0,40.0,50.0,2000.0,2,0,19
4712,Compton Rd,BC,SRY,Passive,1.0,0.0,20.0,50.0,400.0,3,1,63
4713,Comstock,ON,CN,Passive,6.0,0.0,25.0,25.0,10.0,3,7,18
4714,Comstock Rd,ON,CN,Passive,1.0,0.0,10.0,50.0,1000.0,3,7,18
4715,Con 3   (Thorah),ON,CN,Active - FLB,24.0,0.0,60.0,50.0,300.0,1,7,18
4716,Con 4    (Thorah),ON,CN,Active - FLB,24.0,0.0,60.0,50.0,450.0,1,7,18
4717,Con 5   (Torah),ON,CN,Active - FLB,24.0,1.0,60.0,80.0,700.0,1,7,18
4718,Con4 Walpole,ON,CN,Active - FLB,4.0,1.0,30.0,50.0,450.0,1,7,18
4719,Conc  4,ON,CP,Active - FLB,1.0,0.0,10.0,80.0,100.0,1,7,19
4722,Conc Rd #A,ON,CN,Active - FLB,21.0,0.0,0.0,80.0,700.0,1,7,18
4723,Conc. 12-13,ON,CN,Passive,2.0,0.0,40.0,20.0,5.0,3,7,18
4724,Concession 14,ON,CP,Active - FLB,10.0,0.0,50.0,60.0,600.0,1,7,19
4725,Concession 2,ON,B-CR,Passive,1.0,0.0,10.0,80.0,50.0,3,7,5
4726,Concession 2,ON,CN,Active - FLBG,12.0,0.0,60.0,50.0,200.0,2,7,18
4727,Concession 2/3 Twp Rd,ON,CN,Passive,6.0,0.0,40.0,80.0,50.0,3,7,18
4728,Concession 4,ON,CP,Active - FLB,12.0,0.0,50.0,80.0,50.0,1,7,19
4729,Concession 4 Lot 18-19,ON,ON,Passive,4.0,0.0,50.0,50.0,10.0,3,7,50
4730,Concession 4/5 Twp Rd,ON,CN,Passive,6.0,2.0,40.0,80.0,50.0,3,7,18
4731,Concession 5 Lot 25,ON,ON,Passive,4.0,0.0,50.0,50.0,10.0,3,7,50
4732,Concession 5 Road (Line 5 North),ON,CP,Active - FLB,10.0,0.0,55.0,80.0,50.0,1,7,19
4733,Concession 6,ON,B-CR,Passive,1.0,0.0,30.0,50.0,50.0,3,7,5
4734,Concession 6,ON,CP,Active - FLB,10.0,0.0,55.0,80.0,250.0,1,7,19
4735,"Concession 6-7, Lot 9",ON,ON,Passive,4.0,0.0,50.0,50.0,100.0,3,7,50
4736,Concession 6/7 Lowther Tp,ON,CN,Passive,6.0,0.0,40.0,50.0,50.0,3,7,18
4737,Concession 7,ON,B-CR,Passive,1.0,0.0,30.0,50.0,50.0,3,7,5
4738,Concession 7,ON,CP,Active - FLB,11.0,0.0,30.0,70.0,300.0,1,7,19
4739,Concession 7 Road,ON,CP,Active - FLB,10.0,0.0,55.0,80.0,102.0,1,7,19
4740,Concession 7/8,ON,CN,Passive,2.0,0.0,40.0,80.0,50.0,3,7,18
4741,Concession 8,ON,CN,Passive,6.0,0.0,40.0,80.0,50.0,3,7,18
4742,Concession 8 Road,ON,CP,Active - FLB,10.0,0.0,55.0,80.0,79.0,1,7,19
4743,Concession 8-9,ON,ON,Passive,4.0,0.0,50.0,50.0,10.0,3,7,50
4744,Concession 9,ON,B-CR,Passive,1.0,0.0,30.0,50.0,50.0,3,7,5
4745,Concession 9 (Lot 36 Concession 8-9),ON,CP,Passive,10.0,0.0,60.0,80.0,52.0,3,7,19
4746,Concession Rd,ON,CN,Passive,6.0,0.0,40.0,50.0,50.0,3,7,18
4747,Concession Rd 1,ON,CN,Active - FLB,24.0,0.0,60.0,50.0,400.0,1,7,18
4748,Concession Rd 1,ON,CN,Passive,21.0,1.0,60.0,80.0,150.0,3,7,18
4749,Concession Rd 10,ON,CN,Active - FLB,24.0,0.0,60.0,80.0,300.0,1,7,18
4750,Concession Rd 11,ON,CN,Active - FLBG,24.0,2.0,60.0,80.0,1406.0,2,7,18
4751,Concession Rd 12,ON,CN,Active - FLBG,24.0,0.0,60.0,80.0,120.0,2,7,18
4752,Concession Rd 13,ON,CN,Active - FLB,24.0,0.0,60.0,80.0,254.0,1,7,18
4753,Concession Rd 2,ON,CN,Active - FLB,22.5,1.0,60.0,50.0,400.0,1,7,18
4754,Concession Rd 2,ON,CN,Active - FLBG,24.0,0.0,60.0,80.0,504.0,2,7,18
4755,Concession Rd 3,ON,CN,Active - FLBG,24.0,3.0,60.0,80.0,300.0,2,7,18
4756,Concession Rd 4,ON,CN,Active - FLB,24.0,0.0,60.0,80.0,300.0,1,7,18
4757,Concession Rd 5,ON,CN,Passive,24.0,0.0,60.0,20.0,40.0,3,7,18
4758,Concession Rd 6,ON,CN,Passive,21.0,1.0,60.0,50.0,10.0,3,7,18
4759,Concession Rd 7,ON,CN,Active - FLBG,24.0,6.0,60.0,80.0,100.0,2,7,18
4760,Concession Rd 8,ON,CN,Passive,21.0,0.0,60.0,80.0,200.0,3,7,18
4761,Concession Rd 9,ON,CN,Passive,21.0,0.0,60.0,80.0,100.0,3,7,18
4762,Concession Rd B,ON,CN,Active - FLBG,27.0,0.0,60.0,80.0,204.0,2,7,18
4763,Concession Rd North,ON,CN,Active - FLB,1.0,0.0,10.0,70.0,13142.0,1,7,18
4764,Concession Road,ON,CP,Active - FLBG,2.0,0.0,10.0,70.0,7630.0,2,7,19
4765,Concession Road 1,ON,CP,Passive,11.0,0.0,50.0,80.0,55.0,3,7,19
4766,Concession Road 13,ON,CN,Passive,24.0,0.0,60.0,80.0,50.0,3,7,18
4767,Concession Road 2,ON,CP,Passive,11.0,0.0,50.0,60.0,38.0,3,7,19
4768,Concession Road 3,ON,CN,Passive,15.0,0.0,60.0,80.0,100.0,3,7,18
4769,Concession Road 9,ON,CP,Active - FLB,10.0,0.0,55.0,80.0,128.0,1,7,19
4770,Concession Street East,ON,CP,Active - FLBG,10.0,0.0,60.0,80.0,800.0,2,7,19
4771,Concorde Sud,QC,CP,Active - FLB,0.0,0.0,10.0,50.0,2500.0,1,8,19
4773,Conestoga Blvd N Lane,ON,CN,Passive,0.1,0.0,10.0,70.0,16023.0,3,7,18
4774,Confederation St,ON,CN,Active - FLB,1.0,0.0,10.0,30.0,8000.0,1,7,18
4775,Coniston Hydro Rd,ON,CN,Active - FLBG,21.86,0.0,35.0,80.0,25.0,2,7,18
4776,Conmee Ave,ON,CN,Active - FLB,6.0,2.0,15.0,50.0,6617.0,1,7,18
4777,Connecting Rd Hwy 1 & 32,SK,GSR,Passive,1.0,0.0,25.0,80.0,40.0,3,9,32
4778,Connection Rd,ON,MUNI,Passive,4.0,0.0,30.0,80.0,50.0,3,7,47
4779,Connel Rd,BC,CP,Passive,2.0,0.0,20.0,50.0,35.0,3,1,19
4781,Conroy Rd,ON,CN,Active - FLBG,5.0,1.0,20.0,60.0,14000.0,2,7,18
4782,Conservation Road (Steeles Avenue),ON,CP,Active - FLB,11.0,0.0,30.0,60.0,291.0,1,7,19
4783,Consession 7,ON,VIA,Active - FLBG,12.0,0.0,60.0,80.0,100.0,2,7,73
4784,Convent Road,QC,SCFG,Active - FLB,4.0,0.0,45.0,50.0,50.0,1,8,59
4786,Cook Road(Range Road 131),AB,CN,Passive,1.0,0.0,15.0,80.0,25.0,3,0,18
4787,Cook Street,BC,SRY,Active - FLB,4.0,0.0,30.0,50.0,602.0,1,1,63
4788,Cook Street,SK,CP,Active - FLBG,10.0,0.0,60.0,50.0,325.0,2,9,19
4789,Copeland Forest - P1 - Pedestrian / Emergengy Access,ON,CP,Passive,10.0,0.0,60.0,80.0,50.0,3,7,19
4790,Copeland Forest - P2 - Pedetrian,ON,CP,Passive,18.0,0.0,60.0,80.0,25.0,3,7,19
4791,Copperfield Rd,ON,GO,Passive,2.0,0.0,15.0,60.0,50.0,3,7,31
4792,Coquiwaldi Rd,BC,CN,Passive,2.0,0.0,15.0,80.0,25.0,3,1,18
4793,Corbin Rd,BC,CP,Active - FLB,7.0,0.0,20.0,60.0,150.0,1,1,19
4796,Cordova Street,BC,CN,Active - FLBG,14.0,0.0,10.0,50.0,3000.0,2,1,18
4797,Corkstown Rd,ON,CN,Active - FLB,2.0,0.0,40.0,80.0,750.0,1,7,18
4798,Cormier Road (Road 45 NE),MB,CP,Passive,2.0,0.0,30.0,90.0,40.0,3,2,19
4799,Cormorant Access Rd,MB,HBRC,Active - FLB,2.86,0.0,30.0,50.0,337.0,1,2,35
4801,Cornwall Centre Rd,ON,CN,Active - FLBG,40.0,0.0,65.0,50.0,200.0,2,7,18
4802,Cornwall Rd,ON,GO,Active - FLB,2.0,0.0,15.0,50.0,5000.0,1,7,31
4803,Coronation Avenue,BC,SRY,Passive,3.0,0.0,25.0,5.0,1.0,3,1,63
4804,Coronation Blvd (Cnty 24),ON,CN,Active - FLBG,40.0,1.0,65.0,50.0,1500.0,2,7,18
4805,Corporation Road,BC,CN,Passive,11.86,0.0,45.0,50.0,100.0,3,1,18
4806,Correction Line Rd,SK,CN,Passive,3.7,0.0,40.0,80.0,50.0,3,9,18
4807,Correction Line Rd (Along Hwy 31),SK,CP,Passive,2.0,0.0,25.0,80.0,90.0,3,9,19
4808,Corrigal Township Rd,ON,CP,Active - FLB,8.0,0.0,60.0,50.0,25.0,1,7,19
4809,Corriveau Avenue,AB,CN,Passive,1.0,0.0,15.0,50.0,750.0,3,0,18
4811,Corvette Ave (Pedestrian),ON,GO,Active - FLBG,12.0,0.0,25.0,80.0,25.0,2,7,31
4812,Corydon Avenue,MB,BNSFRC,Active - FLBG,2.0,0.0,10.0,50.0,20273.0,2,2,8
4813,Corydon Avenue,MB,CP,Active - FLBG,2.0,0.0,10.0,50.0,20273.0,2,2,19
4814,Cote Blvd 80 (Valley East,ON,CN,Active - FLBG,21.86,4.0,60.0,60.0,5600.0,2,7,18
4815,Cote De Sillery,QC,CN,Active - FLB,2.0,0.0,10.0,80.0,799.0,1,8,18
4816,Cote Des Anges,QC,CFQG,Passive,2.0,0.0,25.0,15.0,1.0,3,8,16
4817,Cote Du Front,QC,CFQG,Active - FLB,1.0,0.0,40.0,80.0,62.5,1,8,16
4818,Cote Ezilda,QC,CFQG,Active - FLB,1.0,0.0,40.0,60.0,100.0,1,8,16
4819,Cote L'Anse Au Sable,QC,CN,Active - FLB,4.86,0.0,40.0,50.0,500.0,1,8,18
4820,Cote Nord Road,QC,CFQG,Active - FLB,2.0,0.0,25.0,80.0,2050.0,1,8,16
4821,Cote Richelieu,QC,CFQG,Active - FLB,2.0,0.0,50.0,50.0,8400.0,1,8,16
4822,Cote Saint Louis Est,QC,CP,Active - FLBG,23.0,0.0,20.0,50.0,4008.0,2,8,19
4823,Cote St Louis Road,QC,CFQG,Active - FLB,1.0,0.0,40.0,80.0,300.0,1,8,16
4826,Cote Sud Road,QC,CFQG,Active - FLB,2.0,0.0,20.0,50.0,1004.0,1,8,16
4827,Cote Verger Rd.,QC,CN,Passive,2.0,1.0,10.0,50.0,50.0,3,8,18
4828,Coteau Des Erables,QC,CN,Active - FLB,4.86,0.0,40.0,80.0,700.0,1,8,18
4829,Coteau Jaune Road,QC,CFQG,Passive,2.0,0.0,25.0,20.0,20.0,3,8,16
4830,Coteau St E,SK,CP,Active - FLBG,25.0,0.0,45.0,80.0,75.0,2,9,19
4832,Cottage Access,ON,CN,Passive,24.0,0.0,60.0,25.0,10.0,3,7,18
4834,Cottonwood Drive,MB,CP,Passive,10.0,1.0,60.0,50.0,100.0,3,2,19
4835,Cottonwood Road,AB,CP,Active - FLBG,15.0,2.0,45.0,80.0,1388.0,2,0,19
4836,Cottonwood Road,MB,CP,Active - FLBG,4.0,0.0,25.0,50.0,7348.0,2,2,19
4837,Cougar Smith Road,BC,SRY,Passive,3.0,0.0,20.0,15.0,27.0,3,1,63
4838,Counter St,ON,CN,Active - FLBG,40.0,0.0,65.0,50.0,8400.0,2,7,18
4839,Country Rd,ON,HCRC,Passive,4.0,0.0,40.0,50.0,50.0,3,7,36
4841,County Rd  5,ON,CN,Active - FLBG,40.0,0.0,65.0,80.0,500.0,2,7,18
4842,County Rd  7,ON,CN,Active - FLBG,40.0,1.0,65.0,80.0,1100.0,2,7,18
4843,County Rd 10,ON,ETR,Active - FLB,2.0,0.0,25.0,80.0,1816.0,1,7,23
4844,County Rd 17 (Jasper Ave),ON,VIA,Active - FLBG,12.0,0.0,55.0,80.0,3544.0,2,7,73
4845,County Rd 18,ON,CN,Active - FLB,4.0,0.0,30.0,80.0,200.0,1,7,18
4846,County Rd 21 (East Pine Creek Road),ON,CP,Active - FLB,9.0,4.0,60.0,50.0,2300.0,1,7,19
4847,County Rd 22,ON,CN,Active - FLB,4.0,0.0,25.0,80.0,1800.0,1,7,18
4848,County Rd 22,ON,VIA,Active - FLBG,14.0,0.0,60.0,80.0,650.0,2,7,73
4849,County Rd 27 (South Street),ON,CP,Active - FLBG,9.0,0.0,60.0,50.0,1500.0,2,7,19
4850,County Rd 3,ON,SOR,Active - FLB,0.5,0.0,10.0,100.0,1500.0,1,7,62
4851,County Rd 31 (West Ruscom River Road),ON,CP,Active - FLB,9.0,0.0,60.0,60.0,600.0,1,7,19
4852,County Rd 38,ON,CP,Active - FLB,1.0,0.0,10.0,80.0,250.0,1,7,19
4853,County Rd 44,ON,CN,Active - FLBG,24.0,1.0,40.0,50.0,4306.0,2,7,18
4854,County Rd 44,ON,KLR,Active - FLB,2.0,0.0,30.0,80.0,350.0,1,7,41
4855,County Rd 55,ON,SOR,Active - FLB,0.5,0.0,10.0,80.0,2800.0,1,7,62
4856,County Rd 6,ON,CN,Active - FLBG,40.0,0.0,65.0,80.0,2200.0,2,7,18
4857,County Rd 9,ON,CN,Active - FLB,4.0,0.0,30.0,80.0,950.0,1,7,18
4859,County Rd16 (Jasper),ON,VIA,Active - FLBG,12.0,0.0,60.0,50.0,1717.0,2,7,73
4860,County Road,QC,CN,Passive,3.0,0.0,25.0,70.0,25.0,3,8,18
4861,County Road 1,ON,CP,Active - FLBG,8.5,0.0,60.0,70.0,1249.5,2,7,19
4862,County Road 10,ON,CP,Active - FLBG,10.0,0.0,55.0,80.0,3616.0,2,7,19
4863,County Road 12,ON,CP,Active - FLB,10.0,0.0,60.0,80.0,450.0,1,7,19
4864,County Road 15,ON,CP,Active - FLBG,10.0,0.0,60.0,50.0,1500.0,2,7,19
4865,County Road 18,ON,CP,Active - FLBG,8.0,0.0,60.0,80.0,1000.0,2,7,19
4866,County Road 19 (Moonstone Rd),ON,CP,Active - FLB,10.0,0.0,55.0,80.0,637.0,1,7,19
4867,County Road 2 (Dundas Street),ON,CP,Active - FLBG,11.0,0.0,60.0,80.0,6000.0,2,7,19
4868,County Road 20,ON,CP,Active - FLB,2.0,0.0,10.0,80.0,500.0,1,7,19
4869,County Road 20 (Old Orchard Street),ON,CP,Active - FLBG,8.0,0.0,60.0,50.0,3380.0,2,7,19
4870,County Road 22,ON,CP,Active - FLB,11.0,3.0,60.0,80.0,250.0,1,7,19
4871,County Road 25,ON,CP,Active - FLBG,8.0,0.0,60.0,80.0,500.0,2,7,19
4872,County Road 27 (Nissori Road),ON,CP,Active - FLB,11.0,1.0,60.0,70.0,2500.0,1,7,19
4873,County Road 28,ON,CP,Active - FLB,10.0,0.0,60.0,80.0,500.0,1,7,19
4874,County Road 29,ON,CP,Active - FLB,11.0,0.0,60.0,80.0,3000.0,1,7,19
4875,County Road 29  (Dresden),ON,MUNI,Active - FLB,4.0,0.0,30.0,60.0,2500.0,1,7,47
4876,County Road 3,ON,CP,Active - FLB,11.0,0.0,50.0,80.0,800.0,1,7,19
4877,County Road 35,ON,CP,Active - FLBG,10.0,2.0,60.0,80.0,2500.0,2,7,19
4878,County Road 38,ON,CP,Active - FLBG,10.0,0.0,50.0,50.0,1800.0,2,7,19
4879,County Road 4,ON,CP,Active - FLB,11.0,1.0,60.0,80.0,2500.0,1,7,19
4880,County Road 4,ON,CP,Active - FLBG,10.0,0.0,60.0,80.0,600.0,2,7,19
4881,County Road 41 (Lot 21-22 Concession 8),ON,CP,Active - FLBG,10.0,0.0,60.0,70.0,3200.0,2,7,19
4882,County Road 6 (37Th Line),ON,CP,Active - FLBG,11.0,0.0,60.0,80.0,3500.0,2,7,19
4883,County Road 8 (Thames Road),ON,CP,Active - FLB,10.0,0.0,60.0,90.0,1500.0,1,7,19
4884,County Road 9 (Loucks Road),ON,CP,Active - FLBG,8.0,0.0,60.0,80.0,380.0,2,7,19
4885,Coursol Rd (Sturgeon Fall,ON,OVR,Active - FLBG,4.0,0.0,40.0,50.0,1800.0,2,7,52
4886,Court St.,QC,SLAR,Active - FLBG,2.0,1.0,25.0,50.0,1.0,2,8,61
4887,Courtney St (Along 13 Ave),SK,CP,Active - FLBG,15.0,0.0,60.0,50.0,155.0,2,9,19
4888,Courtright Line (Cnty 80),ON,CSX,Active - FLB,4.0,0.0,30.0,80.0,1200.0,1,7,20
4889,Courtright Line (Hwy 80),ON,CN,Active - FLB,2.0,0.0,10.0,80.0,1200.0,1,7,18
4890,Courval Street,QC,CN,Active - FLB,2.0,0.0,10.0,50.0,3000.0,1,8,18
4891,Courval Street,QC,CN,Passive,2.0,1.0,10.0,20.0,400.0,3,8,18
4892,Courville Hill Road,QC,TTC,Active - FLB,2.0,0.0,10.0,80.0,4000.0,1,8,72
4893,Cousin Street,QC,CN,Active - FLB,6.0,0.0,10.0,30.0,4000.0,1,8,18
4894,Couture Boulevard,QC,CN,Passive,1.0,0.0,10.0,50.0,2950.0,3,8,18
4895,Couture Rd,ON,VIA,Active - FLBG,10.0,0.0,60.0,50.0,95.0,2,7,73
4898,Coveduck Road,QC,CP,Passive,6.0,0.0,25.0,40.0,50.0,3,8,19
4899,Cowhard Rd.,QC,SLAR,Active - FLB,2.0,0.0,25.0,80.0,100.0,1,8,61
4900,Coy Rd,BC,CP,Passive,10.0,0.0,30.0,10.0,2.0,3,1,19
4901,Coyote Springs Campground (S. Of Twp Rd 250),SK,CP,Passive,2.0,0.0,25.0,50.0,50.0,3,9,19
4902,Cp Xng - Hyw   140,ON,CN,Active - FLBG,1.0,0.0,10.0,80.0,12700.0,2,7,18
4903,Cp Xng - Plymouth Rd,ON,TRC,Active - FLBG,2.0,0.0,15.0,50.0,1200.0,2,7,68
4904,Cp Xng - Rusholme Rd,ON,CN,Active - FLBG,1.0,0.0,10.0,20.0,50.0,2,7,18
4905,Cp Xng- King St,ON,TRC,Active - FLB,9.0,0.0,15.0,50.0,4600.0,1,7,68
4907,Craig St.,QC,SLAR,Active - FLB,4.0,0.0,10.0,50.0,2900.0,1,8,61
4908,Craig's Side Road,ON,ANR,Passive,1.0,0.0,30.0,80.0,419.0,3,7,1
4909,Craker Rd.,BC,CN,Passive,11.86,0.0,45.0,10.0,10.0,3,1,18
4910,Crampton Dr,ON,OS,Active - FLB,2.0,0.0,25.0,80.0,514.0,1,7,51
4911,Cran And Robertson,BC,CN,Passive,5.0,0.0,25.0,15.0,2.0,3,1,18
4912,Crane Lake Rd (E. Of Kerson Rd),SK,CP,Passive,2.0,0.0,25.0,80.0,30.0,3,9,19
4913,Crawford Ave,ON,CP,Active - FLBG,11.0,0.0,40.0,50.0,100.0,2,7,19
4914,Crawford Ave,ON,ETR,Active - FLB,2.0,0.0,15.0,60.0,11300.0,1,7,23
4915,Creamery Road,ON,CP,Active - FLB,11.0,0.0,60.0,80.0,300.0,1,7,19
4916,Crecy Rd,SK,CN,Active - FLBG,3.7,0.0,40.0,50.0,100.0,2,9,18
4917,Credition (Cnty 10),ON,GERCL,Active - FLB,1.0,0.0,25.0,90.0,2500.0,1,7,29
4918,Creditstone Rd,ON,CN,Passive,2.0,1.0,10.0,80.0,25.0,3,7,18
4919,Creditview Road,ON,CP,Active - FLB,2.0,0.0,10.0,80.0,5000.0,1,7,19
4920,Creek Bend Road,MB,CP,Passive,4.0,0.0,40.0,50.0,10.0,3,2,19
4921,Creemore Ave,ON,B-CR,Passive,1.0,0.0,30.0,50.0,50.0,3,7,5
4922,Crescent Lake Rd (Saltcoats),SK,CP,Active - FLB,4.0,0.0,40.0,50.0,600.0,1,9,19
4925,Creston Coop Packers,BC,CP,Passive,2.0,0.0,25.0,0.0,10.0,3,1,19
